bluetooth,color,cpu,front_cam,gpu,link,name,os,pin,port,price,ram,rear_cam,resolution,rom,screensize,screentech,sim,size,status,tech,weight,wifi
,,,,,https://www.techone.vn/macbook-air-2020-13-inch-apple-m1-8gb-ram-256gb-ssd-mgnd3-gold.html,Macbook Air 2020,,,,24.290.000,,,,,,,,,,,,
,,,,,https://www.techone.vn/macbook-air-2020-13-inch-apple-m1-8gb-ram-512gb-ssd-mgne3-vang.html,Macbook Air 2020,,,,29.290.000,,,,,,,,,,,,
,,Core i5 (1.2GHz),,,https://www.techone.vn/macbook-new-512gb-2018-gold-mrqp2.html,Macbook new 512Gb 2018,,,USB-C port with support for: Charging; USB 3.1 Gen 1 (up to 5 Gbps),38.590.000,,,,,12-inch (diagonal),LED-backlit display with IPS technology;,,,,,920g,
,,,,,https://www.techone.vn/macbook-pro-2020-13-inch-1tb-chinh-hang-mwp52-grey-16gb-ram.html,MacBook Pro 2020,,,Four Thunderbolt 3 ports,43.400.000,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",Intel Iris Plus Graphics,,,,Intel Core i5,1.4 kg,
,,,,,https://www.techone.vn/macbook-pro-2020-13-inch-256gb-chinh-hang-core-i5-ram-8gb.html,MacBook Pro 2020,,,,29.890.000,,,,,"13,3 inch, Retina (2560 x 1600 pixel)",,,,,Intel Core i5 quad‑core 8th‑generation,"1,4 kg",
,,,,,https://www.techone.vn/macbook-pro-2020-13-inch-512gb-chinh-hang-mxk52-grey-8gb-ram.html,MacBook Pro 2020,,,Two Thunderbolt 3 ports,35.340.000,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",Intel Iris Plus Graphics 645,,,,Intel Core i5,1.4 kg,
,,,,,https://www.techone.vn/macbook-pro-2020-13-inch-512gb-chinh-hang-core-i5-ram-16gb.html,MacBook Pro 2020,,,,42.300.000,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,Intel Core i5 quad‑core 10th‑generation,1.4 kg,
,,,,,https://www.techone.vn/macbook-pro-2020-13-inch-1tb-chinh-hang-mwp82-silver-16gb-ram.html,MacBook Pro 2020,,,Four Thunderbolt 3 ports,43.400.000,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",Intel Iris Plus Graphics,,,,Intel Core i5,1.4 kg,
,,,,,https://www.techone.vn/macbook-pro-2020-13-inch-512gb-chinh-hang-mwp42-grey-16gb-ram.html,MacBook Pro 2020,,,Four Thunderbolt 3 ports,41.300.000,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",Intel Iris Plus Graphics,,,,Intel Core i5,1.4 kg,
,,,,,https://www.techone.vn/macbook-pro-2020-13-inch-512gb-chinh-hang-core-i5-ram-8gb.html,MacBook Pro 2020,,,,35.340.000,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",,,,,Intel Core i5 quad‑core 8th‑generation,1.4 kg,
,,,,,https://www.techone.vn/macbook-pro-2020-13-inch-256gb-chinh-hang-mxk62-silver-8gb-ram.html,MacBook Pro 2020,,,Two Thunderbolt 3 ports,30.190.000,,,,,"13.3 inch, Retina (2560 x 1600 pixels)",Intel Iris Plus Graphics 645,,,,Intel Core i5,1.4 kg,
,,Core i7,,,https://www.techone.vn/macbook-pro-15-inch-2018-256gb-sliver-mr962.html,Macbook Pro 15 inch 2018,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),53.590.000,,,,,15.4-inch,Retina,,,,intel,"1,83",
,,Core i5,,,https://www.techone.vn/macbook-macbook-pro-13-inch-2018-512gb-space-gray-mr9r2.html,Macbook Macbook Pro 13 inch 2018,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),43.590.000,,,,,13 inch,Retina,,,,intel,"1,37",
,,Core i7,,,https://www.techone.vn/macbook-pro-15-inch-2018-256gb-spacegray-mr932.html,Macbook Pro 15 inch 2018,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),43.390.000,,,,,15.4-inch,Retina,,,,intel,"1,83",
,,Core i5,,,https://www.techone.vn/macbook-macbook-pro-13-inch-2018-512gb-sliver-mr9v2.html,Macbook Macbook Pro 13 inch 2018,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),43.590.000,,,,,13 inch,Retina,,,,intel,"1,37",
,,Core i5,,,https://www.techone.vn/macbook-pro-13-3-touchbar-2018-ssd-256gb-sliver-mr9u2.html,Macbook Pro 13.3” TouchBar 2018,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),35.990.000,,,,,13.3-inch,Retina,,,,intel,"1,37",
,,Core i7,,,https://www.techone.vn/macbook-pro-15-inch-2018-512gb-spacegray-mr942.html,Macbook Pro 15 inch 2018,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),56.690.000,,,,,15.4-inch,Retina,,,,intel,"1,83",
,,,,,https://www.techone.vn/macbook-air-2020-i5-8-256gb-z0yj-gray-vn-a.html,Macbook Air 2020,,,,26.990.000,,,,,,,,,,,,
,,,,,https://www.techone.vn/macbook-air-2020-13-3-inch-512gb-chinh-hang-MVH42-silver.html,Macbook Air 2020,,,2 x Thunderbolt 3 (USB-C),27.390.000,,,,,13.3 inch,"Công nghệ IPS, LED Backlit",,,,"3 microphones, Headphones, Loa kép (2 kênh)",1.29 kg,
,,,,,https://www.techone.vn/macbook-air-2020-13-3-inch-256gb-chinh-hang-mwtl2-gold.html,Macbook Air 2020,,,2 x Thunderbolt 3 (USB-C),20.850.000,,,,,13.3 inch,"Công nghệ IPS, LED Backlit",,,,"3 microphones, Headphones, Loa kép (2 kênh)",1.29 kg,
,,,,,https://www.techone.vn/macbook-air-2020-13-3-inch-256gb-chinh-hang-mwtk2-silver.html,Macbook Air 2020,,,2 x Thunderbolt 3 (USB-C),20.850.000,,,,,13.3 inch,"Công nghệ IPS, LED Backlit",,,,"3 microphones, Headphones, Loa kép (2 kênh)",1.29 kg,
,,,,,https://www.techone.vn/macbook-air-13-3-inch-256gb-space-gray-chinh-hang-MWTK2-Silver.html,Macbook Air 2020,,,2 x Thunderbolt 3 (USB-C),20.850.000,,,,,13.3 inch,"Công nghệ IPS, LED Backlit",,,,"3 microphones, Headphones, Loa kép (2 kênh)",1.29 kg,
,,,,,https://www.techone.vn/macbook-air-2020-i5-8-256gb-z0yk-silver-vn-a.html,Macbook Air 2020,,,,26.990.000,,,,,,,,,,,,
,,Core i5,,,https://www.techone.vn/macbook-pro-13-3-touchbar-2018-ssd-256gb-space-gray-mr9q2.html,Macbook Pro 13.3” TouchBar 2018,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),35.990.000,,,,,13.3-inch,Retina,,,,intel,"1,37",
,,,,,https://www.techone.vn/macbook-air-13-3-inch-512gb-chinh-hang.html,Macbook Air 2020,,,2 x Thunderbolt 3 (USB-C),27.390.000,,,,,13.3 inch,"Công nghệ IPS, LED Backlit",,,,"3 microphones, Headphones, Loa kép (2 kênh)",1.29 kg,
,,Core i5 Dual-Core,,,https://www.techone.vn/mvfh2-macbook-air-13-inch-128g-space-gray-2019-hang-chinh-hang.html,Macbook Air 13-inch 128G Space Gray- 2019,,,"* Two Thunderbolt 3 (USB-C) ports with support for: * Charging, DisplayPort, Thunderbolt (up to 40 Gbps) * USB-C 3.1 Gen 2 (up to 10 Gbps)",22.390.000,,,,,"13.3""",Retina display with True Tone Technology,,,,intel,,
,,,,,https://www.techone.vn/macbook-air-2020-i5-8-256gb-z0yl-gold-vn-a.html,Macbook Air 2020,,,,26.990.000,,,,,,,,,,,,
,,Core i5 Dual-Core,,,https://www.techone.vn/mvfj2-macbook-air-13-inch-256g-space-gray-2019-hang-chinh-hang.html,Macbook Air 13-inch 256G Space Gray- 2019,,,"* Two Thunderbolt 3 (USB-C) ports with support for: * Charging, DisplayPort, Thunderbolt (up to 40 Gbps) * USB-C 3.1 Gen 2 (up to 10 Gbps)",25.390.000,,,,,"13.3""",Retina display with True Tone Technology,,,,intel,,
,,Core i5 Dual-Core,,,https://www.techone.vn/mvfn2-macbook-air-13-inch-256g-gold-2019-hang-chinh-hang.html,Macbook Air 13-inch 256G Gold- 2019,,,"* Two Thunderbolt 3 (USB-C) ports with support for: * Charging, DisplayPort, Thunderbolt (up to 40 Gbps) * USB-C 3.1 Gen 2 (up to 10 Gbps)",25.390.000,,,,,"13.3""",Retina display with True Tone Technology,,,,intel,,
,,Core i5 Dual-Core,,,https://www.techone.vn/mvfl2-macbook-air-13-inch-256g-silver-2019-hang-chinh-hang.html,Macbook Air 13-inch 256G Silver- 2019,,,"* Two Thunderbolt 3 (USB-C) ports with support for: * Charging, DisplayPort, Thunderbolt (up to 40 Gbps) * USB-C 3.1 Gen 2 (up to 10 Gbps)",25.390.000,,,,,"13.3""",Retina display with True Tone Technology,,,,intel,,
,,Core i5 Dual-Core,,,https://www.techone.vn/mvfm2-macbook-air-13-inch-128g-gold-2019-hang-chinh-hang.html,Macbook Air 13-inch 128G Gold-2019,,,"* Two Thunderbolt 3 (USB-C) ports with support for: * Charging, DisplayPort, Thunderbolt (up to 40 Gbps) * USB-C 3.1 Gen 2 (up to 10 Gbps)",22.590.000,,,,,"13.3""",Retina display with True Tone Technology,,,,intel,,
,,Core i5 Dual-Core,,,https://www.techone.vn/mvfk2-macbook-air-13-inch-128g-silver-2019-hang-chinh-hang.html,Macbook Air 13-inch 128G Silver- 2019,,,"* Two Thunderbolt 3 (USB-C) ports with support for: * Charging, DisplayPort, Thunderbolt (up to 40 Gbps) * USB-C 3.1 Gen 2 (up to 10 Gbps)",22.390.000,,,,,"13.3""",Retina display with True Tone Technology,,,,intel,,
,,,,,https://www.techone.vn/macbook-pro-16-inch-512gb-2019-mvvj2-chinh-hang-xam.html,Macbook Pro 16 inch 512GB 2019,,,4 x Thunderbolt 3 (USB-C),51.690.000,,,,,16 inch,"Tấm nền IPS, LED Backlit",,,,"Dolby Atmos, High‑fidelity six‑speaker",2.0 kg,
,,"2.6GHz 6‑core 9th‑generation Intel Core i7 processor, Turbo Boost up to 4.5GHz",,,https://www.techone.vn/mv912-macbook-pro-15in-touch-bar-512gb-space-gray-2019-hang-chinh-hang.html,MacBook Pro 15in Touch Bar 512GB Space Gray- 2019,,,Four Thunderbolt 3 (USB-C) ports with support for: * Charging * DisplayPort * Thunderbolt (up to 40Gb/s) * USB 3.1 Gen 2 (up to 10Gb/s),50.050.000,,,,,15.4-inch,* Retina display True Tone technology,,,,Intel Core i7,,
,,"2.6GHz 6‑core 9th‑generation Intel Core i7 processor, Turbo Boost up to 4.5GHz",,,https://www.techone.vn/mv922-macbook-pro-15in-touch-bar-256gb-silver-2019-hang-chinh-hang.html,MacBook Pro 15in Touch Bar 256GB Silver- 2019,,,Four Thunderbolt 3 (USB-C) ports with support for: * Charging * DisplayPort * Thunderbolt (up to 40Gb/s) * USB 3.1 Gen 2 (up to 10Gb/s),41.800.000,,,,,15.4-inch,* Retina display True Tone technology,,,,Intel Core i7,,
,,"2.6GHz 6‑core 9th‑generation Intel Core i7 processor, Turbo Boost up to 4.5GHz",,,https://www.techone.vn/mv902-macbook-pro-15-inch-touch-bar-256gb-space-gray-2019-hang-chinh-hang.html,MacBook Pro 15 inch Touch Bar 256GB Space Gray- 2019,,,Four Thunderbolt 3 (USB-C) ports with support for: * Charging * DisplayPort * Thunderbolt (up to 40Gb/s) * USB 3.1 Gen 2 (up to 10Gb/s),41.800.000,,,,,15.4-inch,* Retina display True Tone technology,,,,Intel Core i7,,
,,"2.6GHz 6‑core 9th‑generation Intel Core i7 processor, Turbo Boost up to 4.5GHz",,,https://www.techone.vn/mv932-macbook-pro-15in-touch-bar-512gb-silver-2019-hang-chinh-hang.html,MacBook Pro 15in Touch Bar 512GB Silver- 2019,,,Four Thunderbolt 3 (USB-C) ports with support for: * Charging * DisplayPort * Thunderbolt (up to 40Gb/s) * USB 3.1 Gen 2 (up to 10Gb/s),50.050.000,,,,,15.4-inch,* Retina display True Tone technology,,,,Intel Core i7,,
,,"2.4GHz quad‑core 8th‑generation Intel Core i5 processor, Turbo Boost up to 4.1GHz",,,https://www.techone.vn/macbook-mv972-macbook-pro-13inch-touch-bar-512gb-space-gray-2019-hang-chinh-hang.html,Macbook – MacBook Pro 13inch Touch Bar 512GB Space Gray- 2019,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),36.390.000,,,,,13.3-inch,* Retina display True Tone technology,,,,intel,"1,37",
,,"2.4GHz quad‑core 8th‑generation Intel Core i5 processor, Turbo Boost up to 4.1GHz",,,https://www.techone.vn/macbook-mv9a2-macbook-pro-13in-touch-bar-512gb-silver-2019-hang-chinh-hang.html,Macbook – MacBook Pro 13in Touch Bar 512GB Silver- 2019,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),36.390.000,,,,,13.3-inch,* Retina display True Tone technology,,,,intel,"1,37",
,,"1.4GHz quad-core Intel Core i5, Turbo Boost up to 3.9GHz",,,https://www.techone.vn/muhr2-macbook-pro-13-inch-256gb-silver-i5-1-4-ghz-2019-hang-chinh-hang.html,Macbook Pro 13-inch 256GB Silver – 2019,,,"* Two Thunderbolt 3 (USB-C) ports with support for: * Charging, DisplayPort, Thunderbolt (up to 40 Gbps) * USB-C 3.1 Gen 2 (up to 10 Gbps)",28.790.000,,,,,13.3-inch,* Retina display True Tone technology,,,,intel,,
,,"1.4GHz quad-core Intel Core i5, Turbo Boost up to 3.9GHz",,,https://www.techone.vn/muhq2-macbook-pro-13-inch-128g-silver-i5-1-4-ghz-2019-hang-chinh-hang.html,Macbook Pro 13-inch 128G Silver – 2019,,,"* Two Thunderbolt 3 (USB-C) ports with support for: * Charging, DisplayPort, Thunderbolt (up to 40 Gbps) * USB-C 3.1 Gen 2 (up to 10 Gbps)",26.990.000,,,,,13.3-inch,* Retina display True Tone technology,,,,intel,,
,,"1.4GHz quad-core Intel Core i5, Turbo Boost up to 3.9GHz",,,https://www.techone.vn/muhn2-macbook-pro-13-inch-128g-space-gray-i5-1-4-ghz-2019-hang-chinh-hang.html,Macbook Pro 13-inch 128G Space Gray – 2019,,,"* Two Thunderbolt 3 (USB-C) ports with support for: * Charging, DisplayPort, Thunderbolt (up to 40 Gbps) * USB-C 3.1 Gen 2 (up to 10 Gbps)",27.690.000,,,,,13.3-inch,* Retina display True Tone technology,,,,intel,,
,,"1.4GHz quad-core Intel Core i5, Turbo Boost up to 3.9GHz",,,https://www.techone.vn/muhp2-macbook-pro-13-inch-256g-space-gray-i5-1-4-ghz-2019-hang-chinh-hang.html,Macbook Pro 13-inch 256G Space Gray – 2019,,,"* Two Thunderbolt 3 (USB-C) ports with support for: * Charging, DisplayPort, Thunderbolt (up to 40 Gbps) * USB-C 3.1 Gen 2 (up to 10 Gbps)",28.790.000,,,,,13.3-inch,* Retina display True Tone technology,,,,intel,,
,,"2.4GHz quad‑core 8th‑generation Intel Core i5 processor, Turbo Boost up to 4.1GHz",,,https://www.techone.vn/macbook-mv962-macbook-pro-13in-touch-bar-256gb-space-gray-i5-2-4-ghz-2019-hang-chinh-hang.html,Macbook – MacBook Pro 13in Touch Bar 256GB Space Gray-- 2019,,,4x USB 3.1 Gen 2 (lên đến 10 Gbps),33.990.000,,,,,13.3-inch,* Retina display True Tone technology,,,,intel,"1,37",
