bluetooth,color,cpu,front_cam,gpu,link,name,os,pin,port,price,ram,rear_cam,resolution,rom,screensize,screentech,sim,size,status,tech,weight,wifi
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-moi-64gb-quoc-te-ato-p375.html,iPhone 11 ATO 64GB - Mới 100% - Đã Kích Hoạt,"iOS 13, hỗ trợ lên iOS 14",,,13.990.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",828 x 1792 pixels,64GB,6.1 inches,Liquid Retina IPS LCD,"Nano-SIM, eSIM",150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),,,194 g (6.84 oz),Wi-Fi 802.11 a/b/g/n/ac/6
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-pro-ato-moi-64gb-quoc-te-p397.html,iPhone 11 Pro ATO 64GB - Mới 100%-  Đã Kích Hoạt,"iOS 13, hỗ trợ lên iOS 14",,,16.990.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1125 x 2436 pixels,64GB,5.8 inches,Super Retina XDR OLED,"Nano-SIM, eSIM",144 x 71.4 x 8.1 mm (5.67 x 2.81 x 0.32 in),,,188 g (6.63 oz),Wi-Fi 802.11 a/b/g/n/ac/6
,,Apple A14 (5nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-pro-max-128gb-chinh-hang-vna-p508.html,iPhone 12 Pro Max 128GB Chính Hãng (VN/A),iOS 14,,,28.990.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.7µm, dual pixel PDAF, Sensor-shift OIS 12 MP, f/2.2, 65mm (telephoto), 1/3.4\"", 1.0µm, PDAF, OIS, 2.5x optical zoom 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\"" TOF 3D LiDAR scanner (depth)",1284 x 2778 pixels,"128GB, 256GB, 512GB",6.7 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),,,,,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
,,Apple A14 Bionic (5 nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-pro-128gb-chinh-hang-vna-p511.html,iPhone 12 Pro 128GB Chính Hãng (VN/A) ,iOS 14,,,26.690.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.0, 52mm (telephoto), 1/3.4\"", 1.0µm, PDAF, OIS, 2x optical zoom 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\"" TOF 3D LiDAR scanner (depth)",1170 x 2532 pixels,"128GB, 256GB, 512GB",6.1 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),146.7 x 71.5 x 7.4 mm (5.78 x 2.81 x 0.29 in),,,189 g (6.67 oz),"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
,,Apple A14 (5nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-pro-max-128gb-quoc-te-moi-p122.html,iPhone 12 Pro Max 128GB Chính Hãng ( Mới ),iOS 14,,,26.590.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.7µm, dual pixel PDAF, Sensor-shift OIS 12 MP, f/2.2, 65mm (telephoto), 1/3.4\"", 1.0µm, PDAF, OIS, 2.5x optical zoom 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\"" TOF 3D LiDAR scanner (depth)",1284 x 2778 pixels,"128GB, 256GB, 512GB",6.7 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),,,,,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
Có,,Apple A14 Bionic (5 nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-64gb-chinh-hang-vna-p513.html,iPhone 12 64GB Mới Chính Hãng (VN/A),iOS 14,,,19.590.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\""",1170 x 2532 pixels,64GB,6.1 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),,,,,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
"5.0, A2DP, LE",,Apple A12 Bionic (7 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-xs-max-cu-64gb-quoc-te-p64.html,iPhone XS Max cũ 64GB Quốc tế,"iOS 12, hỗ trợ lên iOS 14",,,11.590.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1242 x 2688 pixels,64GB,6.5 inches,Super Retina OLED,"Nano-SIM, eSIM",157.5 x 77.4 x 7.7 mm (6.20 x 3.05 x 0.30 in),,,208 g (7.34 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-pro-max-ato-moi-64gb-quoc-te-p399.html,iPhone 11 Pro Max ATO 64GB - Pin 100% - Đã Kích Hoạt ,"iOS 13, hỗ trợ lên iOS 14",,,19.890.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1242 x 2688 pixels,64GB,6.5 inches,Super Retina XDR OLED,"Nano-SIM, eSIM",158 x 77.8 x 8.1 mm (6.22 x 3.06 x 0.32 in),,,226 g (7.97 oz),Wi-Fi 802.11 a/b/g/n/ac
,,Apple A14 (5nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-pro-max-512gb-chinh-hang-vna-p510.html,iPhone 12 Pro Max 512GB Chính Hãng (VN/A),iOS 14,,,37.490.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.7µm, dual pixel PDAF, Sensor-shift OIS 12 MP, f/2.2, 65mm (telephoto), 1/3.4\"", 1.0µm, PDAF, OIS, 2.5x optical zoom 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\"" TOF 3D LiDAR scanner (depth)",1284 x 2778 pixels,"128GB, 256GB, 512GB",6.7 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),,,,,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
,,Apple A14 (5nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-pro-max-256gb-chinh-hang-vna-p509.html,iPhone 12 Pro Max 256GB Chính Hãng (VN/A),iOS 14,,,31.690.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.7µm, dual pixel PDAF, Sensor-shift OIS 12 MP, f/2.2, 65mm (telephoto), 1/3.4\"", 1.0µm, PDAF, OIS, 2.5x optical zoom 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\"" TOF 3D LiDAR scanner (depth)",1284 x 2778 pixels,"128GB, 256GB, 512GB",6.7 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),,,,,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
Có,,Apple A14 Bionic (5 nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-64gb-quoc-te-moi-p120.html,iPhone 12 64GB Quốc tế Mới,iOS 14,,,18.990.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\""",1170 x 2532 pixels,"64GB, 128GB, 256GB",6.1 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),,,,,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
"4.2, A2DP, LE",,Apple A10 Fusion (16 nm),"7 MP, f/2.2, 32mm (standard)",PowerVR Series7XT Plus (six-core graphics),https://dienthoaimoi.vn/iphone-7-plus-ato-32gb-quoc-te-p496.html,iPhone 7 Plus ATO 32GB - Mới 100%,"iOS 10.0.1, hỗ trợ lên iOS 14",,,5.990.000 VND,3GB,"12 MP, f/1.8, 28mm (wide), 1/3\"", PDAF, OIS",1080 x 1920 pixels,32GB,5.5 inches,Retina IPS LCD,Nano-SIM,158.2 x 77.9 x 7.3 mm (6.23 x 3.07 x 0.29 in),,,188 g (6.63 oz),Wi-Fi 802.11 a/b/g/n/ac
Có,,Apple A14 Bionic (5 nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-128gb-chinh-hang-vna-p514.html,iPhone 12 128GB Mới Chính Hãng (VN/A),iOS 14,,,21.590.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\""",1170 x 2532 pixels,128GB,6.1 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),,,,,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
Có,,Apple A14 Bionic (5 nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-128gb-quoc-te-moi-p479.html,iPhone 12 128GB Quốc tế Mới ,iOS 14,,,20.890.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\""",1170 x 2532 pixels,128GB,6.1 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),,,,,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
,,Apple A14 Bionic (5 nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-pro-512gb-quoc-te-moi-p482.html,iPhone 12 Pro 512GB Quốc Tế Mới ,iOS 14,,,Liên hệ,,"12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.0, 52mm (telephoto), 1/3.4\"", 1.0µm, PDAF, OIS, 2x optical zoom 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\"" TOF 3D LiDAR scanner (depth)",1170 x 2532 pixels,"128GB, 256GB, 512GB",6.1 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),146.7 x 71.5 x 7.4 mm (5.78 x 2.81 x 0.29 in),,,189 g (6.67 oz),"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
,,Apple A14 Bionic (5 nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-pro-256gb-quoc-te-moi-p481.html,iPhone 12 Pro 256GB Quốc Tế Mới  ,iOS 14,,,26.590.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.0, 52mm (telephoto), 1/3.4\"", 1.0µm, PDAF, OIS, 2x optical zoom 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\"" TOF 3D LiDAR scanner (depth)",1170 x 2532 pixels,"128GB, 256GB, 512GB",6.1 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),146.7 x 71.5 x 7.4 mm (5.78 x 2.81 x 0.29 in),,,189 g (6.67 oz),"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
,,Apple A14 Bionic (5 nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-pro-128gb-quoc-te-cu-p487.html,iPhone 12 Pro 128GB Quốc Tế cũ Nguyên ZIN ,iOS 14,,,22.390.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.0, 52mm (telephoto), 1/3.4\"", 1.0µm, PDAF, OIS, 2x optical zoom 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\"" TOF 3D LiDAR scanner (depth)",1170 x 2532 pixels,"128GB, 256GB, 512GB",6.1 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),146.7 x 71.5 x 7.4 mm (5.78 x 2.81 x 0.29 in),,,189 g (6.67 oz),"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
,,Apple A14 Bionic (5 nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-pro-256gb-chinh-hang-vna-p512.html,iPhone 12 Pro 256GB Chính Hãng (VN/A),iOS 14,,,28.590.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.0, 52mm (telephoto), 1/3.4\"", 1.0µm, PDAF, OIS, 2x optical zoom 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\"" TOF 3D LiDAR scanner (depth)",1170 x 2532 pixels,"128GB, 256GB, 512GB",6.1 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),146.7 x 71.5 x 7.4 mm (5.78 x 2.81 x 0.29 in),,,189 g (6.67 oz),"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
,,Apple A14 Bionic (5 nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-pro-128gb-quoc-te-moi-p474.html,iPhone 12 Pro 128GB Quốc Tế Mới,iOS 14,,,24.390.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.0, 52mm (telephoto), 1/3.4\"", 1.0µm, PDAF, OIS, 2x optical zoom 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\"" TOF 3D LiDAR scanner (depth)",1170 x 2532 pixels,"128GB, 256GB, 512GB",6.1 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),146.7 x 71.5 x 7.4 mm (5.78 x 2.81 x 0.29 in),,,189 g (6.67 oz),"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
"5.0, A2DP, LE",,Apple A12 Bionic (7 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-xs-max-256gb-ato-fullbox-p418.html,iPhone XS Max ATO 256GB - Mới 100% - Đã Kích Hoạt,"iOS 12, hỗ trợ lên iOS 14",,,14.390.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1242 x 2688 pixels,256GB,6.5 inches,Super Retina OLED,"Nano-SIM, eSIM",157.5 x 77.4 x 7.7 mm (6.20 x 3.05 x 0.30 in),,,208 g (7.34 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A12 Bionic (7 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-xs-max-64gb-ato-fullbox-p417.html,iPhone XS Max ATO 64GB - Mới 100% - Đã Kích Hoạt,"iOS 12, hỗ trợ lên iOS 14",,,12.990.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1242 x 2688 pixels,64GB,6.5 inches,Super Retina OLED,"Nano-SIM, eSIM",157.5 x 77.4 x 7.7 mm (6.20 x 3.05 x 0.30 in),,,208 g (7.34 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A12 Bionic (7 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-xs-max-cu-256gb-quoc-te-sieu-luot-p67.html,iPhone XS Max cũ siêu lướt 256GB Quốc tế ,"iOS 12, hỗ trợ lên iOS 14",,,13.890.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1242 x 2688 pixels,256GB,6.5 inches,Super Retina OLED,"Nano-SIM, eSIM",157.5 x 77.4 x 7.7 mm (6.20 x 3.05 x 0.30 in),,,208 g (7.34 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A12 Bionic (7 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-xs-max-cu-64gb-quoc-te-sieu-luot-p66.html,iPhone XS Max siêu lướt 64GB Quốc tế,"iOS 12, hỗ trợ lên iOS 14",,,12.590.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1242 x 2688 pixels,64GB,6.5 inches,Super Retina OLED,"Nano-SIM, eSIM",157.5 x 77.4 x 7.7 mm (6.20 x 3.05 x 0.30 in),,,208 g (7.34 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-pro-max-moi-256gb-quoc-te-active-p400.html,iPhone 11 Pro Max ATO 256GB - Mới 100% - Đã Kích Hoạt,"iOS 13, hỗ trợ lên iOS 14",,,22.190.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1242 x 2688 pixels,256GB,6.5 inches,Super Retina XDR OLED,"Nano-SIM, eSIM",158 x 77.8 x 8.1 mm (6.22 x 3.06 x 0.32 in),,,226 g (7.97 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A12 Bionic (7 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-xs-max-cu-256gb-quoc-te-p65.html,iPhone XS Max cũ 256GB Quốc tế ,"iOS 12, hỗ trợ lên iOS 14",,,13.490.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1242 x 2688 pixels,256GB,6.5 inches,Super Retina OLED,"Nano-SIM, eSIM",157.5 x 77.4 x 7.7 mm (6.20 x 3.05 x 0.30 in),,,208 g (7.34 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-pro-moi-256gb-quoc-te-active-p398.html,iPhone 11 Pro ATO 256GB - Mới 100% - Đã Kích Hoạt,"iOS 13, hỗ trợ lên iOS 14",,,19.490.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1125 x 2436 pixels,256GB,5.8 inches,Super Retina XDR OLED,"Nano-SIM, eSIM",144 x 71.4 x 8.1 mm (5.67 x 2.81 x 0.32 in),,,188 g (6.63 oz),Wi-Fi 802.11 a/b/g/n/ac/6
"5.0, A2DP, LE",,Apple A13 Bionic (7 nm+),"12 MP, f/2.2, 23mm (wide)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-11-moi-128gb-quoc-te-ato-p376.html,iPhone 11 ATO 128GB - Mới 100% - Đã Kích Hoạt,"iOS 13, hỗ trợ lên iOS 14",,,15.490.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",828 x 1792 pixels,128GB,6.1 inches,Liquid Retina IPS LCD,"Nano-SIM, eSIM",150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),,,194 g (6.84 oz),Wi-Fi 802.11 a/b/g/n/ac/6
"5.0, A2DP, LE",,Apple A12 Bionic (7 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-xs-256gb-ato-fullbox-p415.html,iPhone XS ATO 256GB - Mới 100% - Đã Kích Hoạt,"iOS 12, hỗ trợ lên iOS 14",,,11.290.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1125 x 2436 pixels,256GB,5.8 inches,Super Retina OLED,"Nano-SIM, eSIM",143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),,,177 g (6.24 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A12 Bionic (7 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-xr-64gb-ato-fullbox-p413.html,iPhone XR ATO 64GB - Mới 100% - Đã Kích Hoạt,"iOS 12, hỗ trợ lên iOS 14",,,9.390.000 VND,3GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, PDAF, OIS",828 x 1792 pixels,64GB,6.1 inches,Liquid Retina IPS LCD,"Nano-SIM, eSIM",150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),,,194 g (6.84 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A12 Bionic (7 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-xs-64gb-ato-fullbox-p61.html,iPhone XS ATO 64GB - Mới 100% - Đã Kích Hoạt,"iOS 12, hỗ trợ lên iOS 14",,,9.890.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1125 x 2436 pixels,64GB,5.8 inches,Super Retina OLED,"Nano-SIM, eSIM",143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),,,177 g (6.24 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A12 Bionic (7 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-xr-128gb-ato-fullbox-p414.html,iPhone XR ATO 128GB - Mới 100% - Đã Kích Hoạt,"iOS 12, hỗ trợ lên iOS 14",,,10.490.000 VND,3GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, PDAF, OIS",828 x 1792 pixels,128GB,6.1 inches,Liquid Retina IPS LCD,"Nano-SIM, eSIM",150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),,,194 g (6.84 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A12 Bionic (7 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-xs-cu-64gb-quoc-te-sieu-luot-p59.html,iPhone XS cũ siêu lướt 64GB Quốc tế,"iOS 12, hỗ trợ lên iOS 14",,,9.490.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1125 x 2436 pixels,64GB,5.8 inches,Super Retina OLED,"Nano-SIM, eSIM",143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),,,177 g (6.24 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A12 Bionic (7 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-xs-cu-256gb-quoc-te-sieu-luot-p60.html,iPhone XS cũ siêu lướt 256GB Quốc tế ,"iOS 12, hỗ trợ lên iOS 14",,,10.890.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1125 x 2436 pixels,256GB,5.8 inches,Super Retina OLED,"Nano-SIM, eSIM",143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),,,177 g (6.24 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A12 Bionic (7 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-xr-cu-64gb-quoc-te-sieu-luot-p46.html,iPhone XR cũ siêu lướt 64GB Quốc tế ,"iOS 12, hỗ trợ lên iOS 14",,,8.990.000 VND,3GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, PDAF, OIS",828 x 1792 pixels,64GB,6.1 inches,Liquid Retina IPS LCD,"Nano-SIM, eSIM",150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),,,194 g (6.84 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A12 Bionic (7 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-xr-cu-128gb-quoc-te-sieu-luot-p47.html,iPhone XR cũ siêu lướt 128GB Quốc tế ,"iOS 12, hỗ trợ lên iOS 14",,,9.990.000 VND,3GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, PDAF, OIS",828 x 1792 pixels,128GB,6.1 inches,Liquid Retina IPS LCD,"Nano-SIM, eSIM",150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in),,,194 g (6.84 oz),Wi-Fi 802.11 a/b/g/n/ac
Có,,Apple A14 Bionic (5 nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-mini-64-gb-quoc-te-moi-p473.html,iPhone 12 Mini 64GB Quốc Tế Mới,iOS 14,,,16.590.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\""",1080 x 2340 pixels,"64GB, 128GB, 256GB",5.4 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),,,,,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
"5.0, A2DP, LE",,Apple A12 Bionic (7 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-xs-cu-64gb-quoc-te-p57.html,iPhone XS cũ 64GB Quốc tế,"iOS 12, hỗ trợ lên iOS 14",,,9.090.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1125 x 2436 pixels,64GB,5.8 inches,Super Retina OLED,"Nano-SIM, eSIM",143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),,,177 g (6.24 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A12 Bionic (7 nm),"7 MP, f/2.2, 32mm (standard)",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-xs-cu-256gb-quoc-te-p58.html,iPhone XS cũ 256GB Quốc tế ,"iOS 12, hỗ trợ lên iOS 14",,,10.490.000 VND,4GB,"12 MP, f/1.8, 26mm (wide), 1/2.55\"", 1.4µm, dual pixel PDAF, OIS",1125 x 2436 pixels,256GB,5.8 inches,Super Retina OLED,"Nano-SIM, eSIM",143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),,,177 g (6.24 oz),Wi-Fi 802.11 a/b/g/n/ac
