bluetooth,color,cpu,front_cam,gpu,link,name,os,pin,port,price,ram,rear_cam,resolution,rom,screensize,screentech,sim,size,status,tech,weight,wifi
,,     Apple A11 Bionic 6 nhân,     7 MP,,https://www.viettablet.com/iphone-8-cu-like-new-99,iPhone 8 64GB Quốc Tế Cũ Like New 99%,    iOS 12,,,3.990.000,    2 GB,     12 MP,    HD (750 x 1334 Pixels),    64GB,     4.7 inch,,,,,,,
,,    Apple A10 Fusion 4 nhân 64-bit,     7 MP,,https://www.viettablet.com/iphone-7-256gb-cu-like-new,iPhone 7 256GB Quốc Tế Cũ Like New 99%,     IOS 11,,,4.290.000,    2 GB,     12 MP,    Full HD (1080 x 1920 pixels),    256 GB,     4.7 inch,,,,,,,
,,    Apple A12 Bionic 6 nhân,    7 MP,,https://www.viettablet.com/iphone-xs-max-lock,iPhone XS Max Lock (64GB),    iOS 12,,,9.990.000,    4GB,    2 camera 12 MP,    1242 x 2688 pixels,    64GB,    6.5 inch,,,,,,,
,,     Apple A10 Fusion 4 nhân 64-bit,    7 MP,,https://www.viettablet.com/iphone-7-plus-128gb-like-new,iPhone 7 Plus 128GB Quốc Tế Cũ Like New 99%,    IOS 11,,,5.390.000,     3 GB,     2 camera 12 MP,    Full HD (1080 x 1920 pixels),    128GB,     5.5 inch,,,,,,,
,,    Apple A7 2 nhân 64-bit,    1.2 MP,,https://www.viettablet.com/iphone-5s-gold-16gb-new-chua-active,iPhone 5S 16GB Quốc Tế (Like New 99%),    IOS 10,,,1.790.000,     1 GB,     8 MP,    qHD (640 x 1136 Pixels),     16 GB,    4 inch,,,,,,,
,,    Apple S4,,,https://www.viettablet.com/apple-watch-series-4-40-mm-cu-like-new,Apple Watch Series 4 (40 mm) Cũ Like New 99%,"    watchOS 5.0, upgradable to 5.3",,,5.990.000,,,    394 x 324 pixels / 448 x 368 pixels,    16GB,    1.57 inches / 1.78 inches,,,,,,,
,,     Apple A10 Fusion 4 nhân 64-bit,    7 MP,,https://www.viettablet.com/iphone-7-plus-cu-like-new,iPhone 7 Plus 32GB Quốc Tế Cũ Like New 99%,    IOS 11,,,4.990.000,     3 GB,     2 camera 12 MP,    Full HD (1080 x 1920 pixels),    32GB,     5.5 inch,,,,,,,
,,     Apple A10 Fusion 4 nhân 64-bit,    7 MP,,https://www.viettablet.com/iphone-7-plus-256gb-like-new,iPhone 7 Plus 256GB Quốc Tế Cũ Like New 99%,    IOS 11,,,6.990.000,     3 GB,     2 camera 12 MP,    Full HD (1080 x 1920 pixels),    256GB,     5.5 inch,,,,,,,
,,    Apple A13 Bionic (7 nm+),    2 Camera,,https://www.viettablet.com/iphone-11-pro-512gb-ban-my,iPhone 11 Pro 512GB,    iOS 13,,,21.990.000,    4GB,    3 Camera,    1125 x 2436 pixels,    512GB,    5.8 inches,,,,,,,
,,    Apple A11 Bionic 6 nhân,    7 MP,,https://www.viettablet.com/iphone-8-plus-256gb-like-new,iPhone 8 Plus 256GB Like New 99%,    iOS 12,,,7.599.000,    3GB,    2 camera 12 MP,    Full HD+ (1080 x 2160 Pixels),    256GB,    5.5 inches,,,,,,,
,,    Apple A9 2 nhân 64-bit,    1.2 MP,,https://www.viettablet.com/iphone-se-32gb,iPhone SE 32GB Cũ Like New,    IOS 9,,,1.990.000,    2GB,    12 MP,    qHD (640 x 1136 Pixels),    32 GB,    4 inch,,,,,,,
,,,,,https://www.viettablet.com/iphone-se-cu-like-new-99,iPhone SE 16GB Cũ (Like New 99%),,,,2.190.000,,,,,,,,,,,,
,,    Apple A10 Fusion 4 nhân 64-bit,    7 MP,,https://www.viettablet.com/iphone-7-plus-lock-nhat,"iPhone 7 Plus Lock Mỹ, Nhật",    iOS 12,,,3.990.000,    3 GB,    Chính 12 MP & Phụ 12 MP,    Full HD (1080 x 1920 pixels),    32GB,    5.5 inches,,,,,,,
,,,,,https://www.viettablet.com/apple-watch-s1-42mm,"Apple Watch Series 1 (42mm) Viền Nhôm, Uy Tín, Chính Hãng, Giá Rẻ, Trả Góp 0%",,,,2.990.000,,,,,,,,,,,,
,,    Apple A9 2 nhân 64-bit,     5 MP,,https://www.viettablet.com/iphone-6s-like-new-cu-99,iPhone 6S 16GB Quốc Tế Cũ Like New 99%,     IOS 11,,,2.990.000,    2 GB,     12 MP,    HD (750 x 1334 Pixels),    16GB,     4.7 inch,,,,,,,
,,,,,https://www.viettablet.com/iphone-se-64gb,iPhone SE 64GB cũ Like New,,,,2.990.000,,,,,,,,,,,,
,,    Apple A9 2 nhân 64-bit,     5 MP,,https://www.viettablet.com/iphone-6s-plus-64gb-like-new,iPhone 6S Plus 64GB Cũ Quốc Tế Like New 99%,    iOS 12,,,3.990.000,    2GB,     12 MP,     Full HD (1080 x 1920 Pixels),    64GB,    5.5 inches,,,,,,,
,,    Apple A11 Bionic 6 nhân,    7 MP,,https://www.viettablet.com/iphone-8-plus-64gb-chua-active-troi-bao-hanh,iPhone 8 Plus 256GB (Chưa Active - Trôi Bảo Hành),    iOS 12,,,11.890.000,    3GB,    2 camera 12 MP,    Full HD+ (1080 x 2160 Pixels),    64GB,    5.5 inches,,,,,,,
,,    Apple A11 Bionic 6 nhân,    7 MP,,https://www.viettablet.com/iphone-8-plus-64gb-fullbox,iPhone 8 Plus 64GB VN/A (Mới Fullbox - Trôi Bảo Hành),    iOS 12,,,8.990.000,    3 GB,    Chính 12 MP & Phụ 12 MP,    Full HD+ (1080 x 2160 Pixels),    64GB,    5.5 inches,,,,,,,
,,    Apple A11 Bionic 6 nhân,    7 MP,,https://www.viettablet.com/iphone-8-plus-lock,iPhone 8 Plus Lock 64GB Nhật - Mỹ,    iOS 12,,,5.990.000,    3GB,    2 camera 12 MP,    Full HD+ (1080 x 2160 Pixels),    64GB,    5.5 inches,,,,,,,
,,    Apple A9 2 nhân 64-bit,     5 MP,,https://www.viettablet.com/iphone-6s-64-gb-like-new,iPhone 6S 64GB ( Quốc Tế)  Like New 99%,     IOS 11,,,2.990.000,     2 GB,     12 MP,    HD (750 x 1334 Pixels),    64GB,    4.7 inch,,,,,,,
,,    Apple A9 2 nhân 64-bit,     5 MP,,https://www.viettablet.com/iphone-6s-32gb-cu,iPhone 6S 32GB Quốc Tế Cũ Like New 99%,     IOS 11,,,3.490.000,    2 GB,     12 MP,    HD (750 x 1334 Pixels),    32GB,    4.7 inch,,,,,,,
,,    Apple A9 2 nhân 64-bit,     5 MP,,https://www.viettablet.com/iphone-6s-plus-like-new-cu-99,iPhone 6S Plus 16GB Cũ Quốc Tế Like New 99%,     IOS 11,,,4.690.000,     2 GB,     12 MP,     Full HD (1080 x 1920 Pixels),    16 GB,     5.5 inch,,,,,,,
,,,,,https://www.viettablet.com/apple-watch-series-3-38mm,Apple Watch Series 3 (38mm) Mới 100% Trôi bảo hành,,,,4.490.000,,,,,,,,,,,,
,,,,,https://www.viettablet.com/apple-watch-series-4-44-mm-cu-like-new,Apple Watch Series 4 (44 mm) Cũ Like New 99%,,,,6.290.000,,,,,,,,,,,,
,,    Apple A11 Bionic 6 nhân,    7 MP,,https://www.viettablet.com/iphone-8-256gb-like-new,iPhone 8 256GB Quốc Tế Cũ Like New 99%,    iOS 12,,,5.490.000,    3GB,     12 MP,    HD (750 x 1334 Pixels),    256 GB,    4.7 inch,,,,,,,
,,,,,https://www.viettablet.com/apple-watch-series-2-38mm,Apple Watch Series 2 GPS (Thép),,,,3.490.000,,,,,,,,,,,,
,,    Apple A9 2 nhân 64-bit,     5 MP,,https://www.viettablet.com/iphone-6s-lock,"iPhone 6S Lock Nhật, Mỹ",     IOS 11,,,2.790.000,    2 GB,     12 MP,    HD (750 x 1334 Pixels),    16GB,     4.7 inch,,,,,,,
,,,,,https://www.viettablet.com/iphone-6-like-new-cu-99,iPhone 6 16GB Quốc Tế Cũ Like New 99%,,,,3.690.000,,,,,,,,,,,,
,,    Apple A9 2 nhân 64-bit,,,https://www.viettablet.com/iphone-6s-32gb-quoc-te-troi-bao-hanh,iPhone 6S 32GB Quốc Tế (Chưa Active) mới 100% fullbox,     IOS 11,,,5.990.000,    2GB,     12 MP,    HD (750 x 1334 Pixels),    32 GB,    4.7 inch,,,,,,,
,,,,,https://www.viettablet.com/bo-sac-nhanh-apple-18w-usb-c-chinh-hang,Bộ sạc nhanh Apple 18W USB-C chính hãng,,,,649.000,,,,,,,,,,,,
,,    Apple A11 Bionic 6 nhân,    7 MP,,https://www.viettablet.com/iphone-8-64gb-fullbox,iPhone 8 64GB mới 100% Fullbox,    iOS 12,,,8.990.000,    2 GB,     12 MP,    HD (750 x 1334 Pixels),    64GB,    4.7 inch,,,,,,,
,,    Apple A10 Fusion 4 nhân 64-bit,    7 MP,,https://www.viettablet.com/iphone-7-chua-active-troi-bao-hanh,iPhone 7 32GB Quốc Tế (Chưa Active - Trôi Bảo Hành) VN/A,     IOS 11,,,9.790.000,    2 GB,     12 MP,    Full HD (1080 x 1920 pixels),    32 GB,    4.7 inch,,,,,,,
,,    Apple A14 Bionic (5 nm),"    12 MP, f/2.2 + SL 3D",,https://www.viettablet.com/iphone-12-pro-max-128gb-lock,iPhone 12 Pro Max 128GB (Lock),    iOS 14,,,27.990.000,,    3 Camera,    1284 x 2778 pixels,     128 GB,    6.7 inches,,,,,,,
,,    Apple A9 2 nhân 64-bit,     5 MP,,https://www.viettablet.com/iphone-6s-plus-32gb-cu,iPhone 6S Plus 32GB Quốc Tế Cũ Like New 99%,     IOS 11,,,5.490.000,     2 GB,     12 MP,     Full HD (1080 x 1920 Pixels),    32 GB,     5.5 inch,,,,,,,
,,    Apple A10 Fusion 4 nhân 64-bit,    7 MP,,https://www.viettablet.com/iphone-7-plus-128gb-chua-active-troi-bao-hanh,iPhone 7 Plus 128GB CPO  (Chưa Active),    iOS 12,,,8.990.000,    3GB,    2 camera 12 MP,    Full HD (1080 x 1920 pixels),    128GB,    5.5 inches,,,,,,,
,,    Apple A11 Bionic 6 nhân,    7 MP,,https://www.viettablet.com/iphone-8-moi-chua-active-troi-bao-hanh,iPhone 8 64GB Mới 100% (Chưa Active - Trôi Bảo Hành),    iOS 12,,,6.990.000,    2 GB,     12 MP,    HD (750 x 1334 Pixels),"    64GB, 128GB / 256GB",    4.7 inch,,,,,,,
,,    Apple A13 Bionic 6 nhân,    7 MP,,https://www.viettablet.com/iphone-se-2,iPhone SE (2020) 64GB,    iOS 13,,,9.990.000,    3GB,    12 MP,    HD (750 x 1334 Pixels),    64GB,"    4.7"" ",,,,,,,
,,    Apple A9 2 nhân 64-bit,     5 MP,,https://www.viettablet.com/iphone-6s-128gb,iPhone 6S 128GB Likenew,     IOS 11,,,4.990.000,    2 GB,     12 MP,    HD (750 x 1334 Pixels),    128GB,     4.7 inch,,,,,,,
,,    Apple A9 2 nhân 64-bit,    5 MP,,https://www.viettablet.com/iphone-6s-plus-32gb-chua-active,iPhone 6S Plus 32GB Quốc Tế (Chưa Active),    IOS 11,,,6.390.000,    2GB,,    Full HD (1080 x 1920 pixels),    32GB,    5.5 inch,,,,,,,
,,,,,https://www.viettablet.com/apple-watch-series-4-44-mm-esim-moi-100-tbh,Apple Watch Series 4 (44 mm) Esim Mới 100% TBH,,,,7.590.000,,,,,,,,,,,,
,,    Apple A13 Bionic 6 nhân,    7 MP,,https://www.viettablet.com/iphone-se-2020-64gb-lock,iPhone SE (2020) 64GB Lock Fullbox Nguyên Seal,    iOS 13,,,5.990.000,    3GB,    12 MP,    HD (750 x 1334 Pixels),    64GB,"    4.7"" ",,,,,,,
,,    Apple A9 2 nhân 64-bit,     5 MP,,https://www.viettablet.com/iphone-6s-16gb-tbh-16gb-moi,iPhone 6S 32GB (Chưa Active – Full bảo hành 12 tháng),     IOS 11,,,6.990.000,    2 GB,     12 MP,    HD (750 x 1334 Pixels),    32GB,     4.7 inch,,,,,,,
,,    Apple A8 2 nhân 64-bit,    1.2 MP,,https://www.viettablet.com/iphone-6-32gb-like-new,iPhone 6 32GB Like New,     IOS 11,,,3.590.000,    1 GB,    8MP,    HD (750 x 1334 Pixels),    32 GB,    4.7 inch,,,,,,,
,,    Apple A13 Bionic (7 nm+),"    7 MP, f/2.2",,https://www.viettablet.com/iphone-se-2020-128gb-chua-active-tbh,iPhone SE (2020) 128GB (Chưa Active - TBH) VN/A,    iOS 13,,,8.990.000,    3GB,"    12 MP, f/1.8 (wide)",    750 x 1334 pixels,     128 GB,    4.7 inches,,,,,,,
,,    Apple S3,,,https://www.viettablet.com/apple-watch-series-3-38-mm-lte-ban-thep-cu-like-new-99,Apple Watch Series 3 (38mm) LTE Bản Thép Cũ Like New 99%,"    watchOS 4.0, upgradable to 5.3",,,5.990.000,    768MB,,    390 x 312 pixels,    16GB,    1.65 inches,,,,,,,
,,    Apple A13 Bionic 6 nhân,    7 MP,,https://www.viettablet.com/iphone-se-2020-64gb-chua-active-tbh,iPhone SE (2020) 64GB (Chưa Active - TBH) VN/A,    iOS 13,,,7.690.000,    3GB,    12 MP,    HD (750 x 1334 Pixels),    64GB,"    4.7"" ",,,,,,,
,,,,,https://www.viettablet.com/iphone-6-64gb-like-new,iPhone 6 64GB Quốc Tế Like New,,,,4.390.000,,,,,,,,,,,,
,,    Apple A13 Bionic (7 nm+),"    7 MP, f/2.2",,https://www.viettablet.com/iphone-se-2020-128gb,iPhone SE (2020) 128GB,    iOS 13,,,12.690.000,    3GB,"    12 MP, f/1.8 (wide)",    750 x 1334 pixels,     128 GB,    4.7 inches,,,,,,,
,,    Apple A13 Bionic (7 nm+),    2 Camera,,https://www.viettablet.com/iphone-11-pro-512gb-chua-active-tbh,iPhone 11 Pro 512GB Mới FullBox (Chưa Active - TBH),    iOS 13,,,19.990.000,    4GB,    3 Camera,    1125 x 2436 pixels,    512GB,    5.8 inches,,,,,,,
