bluetooth,color,cpu,front_cam,gpu,link,name,os,pin,port,price,ram,rear_cam,resolution,rom,screensize,screentech,sim,size,status,tech,weight,wifi
"LE, A2DP, v5.0",,Apple A11,"7 MP, f/2.2",,https://onewaymobile.vn/iphone-8-8-plus/dien-thoai-apple-iphone-8-quoc-te-256gb-new-99-dp71.html,Điện thoại Apple iPhone 8 - Quốc Tế - 256GB - New 99%,,,,"6,090,000 VNĐ",2 GB,"12 MP, f/1.8, 28mm (wide), PDAF, OIS",750 x 1334 pixels,256GB,4.7 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A11,"12 MP, f/2.4, 52mm (telephoto), 1/3.4"", 1.0µm, PDAF, OIS, 2x optical zoom",,https://onewaymobile.vn/iphone-x-xr/dien-thoai-apple-iphone-x-lock-64gb-new-99-dp242.html,Điện thoại Apple iPhone X - Lock- 64GB - New 99%,,,,"6,090,000 VNĐ",3 GB,"12 MP, f/1.8, 28mm (wide), 1/3"", 1.22µm, dual pixel PDAF, OIS",1125 x 2436 pixels,64GB,5.8 inch,,,,,,,
"LE, A2DP, v5.0",,Apple A10,"7 MP, f/2.2",,https://onewaymobile.vn/iphone-7-7-plus/dien-thoai-apple-iphone-7-plus-quoc-te-256gb-new-99-dp78.html,Điện thoại Apple iPhone 7 Plus - Quốc Tế - 256GB - New 99%,,,,"5,790,000 VNĐ",3 GB,"12 MP, f/1.8, 28mm (wide), 1/3"", PDAF, OIS
12 MP, f/2.8, 56mm (telephoto), 1/3.6"", AF, 2x optical zoom",1080 x 1920 pixels,256GB,5.5 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A13 Bionic (7 nm+),"7 MP, f/2.2",,https://onewaymobile.vn/iphone-se-2020/dien-thoai-apple-iphone-se-2020-lock-64gb-dp397.html,Điện thoại Apple iPhone SE 2020 - Lock - 64GB,,,,"5,790,000 VNĐ",3GB RAM,"12 MP, f/1.8 (wide)",,128 GB,"750 x 1334 pixels, 4.7 inches, 326 ppi, Retina IPS LCD capacitive touchscreen, 16M colors Retina IPS LCD capacitive touchscreen, 16M colors",,,,,,,
"LE, A2DP, v5.0",,Apple A11,"7 MP, f/2.2, 32mm (standard)",,https://onewaymobile.vn/iphone-8-8-plus/dien-thoai-apple-iphone-8-plus-lock-64gb-new-99-dp68.html,Điện thoại Apple iPhone 8 Plus - Lock - 64GB - New 99%,,,,"5,590,000 VNĐ",3 GB,"12 MP, f/1.8, 28mm (wide), PDAF, OIS12 MP, f/2.8, 57mm (telephoto), PDAF, 2x optical zoom",1080 x 1920 pixels,64GB,5.5 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A10,"7 MP, f/2.2",,https://onewaymobile.vn/iphone-7-7-plus/dien-thoai-apple-iphone-7-plus-quoc-te-128gb-new-99-dp77.html,Điện thoại Apple iPhone 7 Plus - Quốc Tế - 128GB - New 99%,,,,"5,390,000 VNĐ",3 GB,"12 MP, f/1.8, 28mm (wide), 1/3"", PDAF, OIS
12 MP, f/2.8, 56mm (telephoto), 1/3.6"", AF, 2x optical zoom",1080 x 1920 pixels,128GB,5.5 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A11,"7 MP, f/2.2",,https://onewaymobile.vn/iphone-8-8-plus/dien-thoai-apple-iphone-8-quoc-te-64gb-new-99-dp70.html,Điện thoại Apple iPhone 8 - Quốc Tế - 64GB - New 99%,,,,"4,890,000 VNĐ",2 GB,"12 MP, f/1.8, 28mm (wide), PDAF, OIS",750 x 1334 pixels,64GB,4.7 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A10,"7 MP, f/2.2",,https://onewaymobile.vn/iphone-7-7-plus/dien-thoai-apple-iphone-7-plus-quoc-te-32gb-new-99-dp76.html,Điện thoại Apple iPhone 7 Plus - Quốc Tế - 32GB - New 99%,,,,"4,890,000 VNĐ",3 GB,"12 MP, f/1.8, 28mm (wide), 1/3"", PDAF, OIS
12 MP, f/2.8, 56mm (telephoto), 1/3.6"", AF, 2x optical zoom",1080 x 1920 pixels,32GB,5.5 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A09,"5 MP, f/2.2, 31mm (standard)",,https://onewaymobile.vn/iphone-6s-6s-plus/dien-thoai-apple-iphone-6s-plus-quoc-te-64gb-new-99-dp90.html,Điện thoại Apple iPhone 6s Plus - Quốc tế - 64GB - New 99%,,,,"4,590,000 VNĐ",2 GB,"12 MP, f/2.2, 29mm (standard), 1/3"", 1.22µm, PDAF, OIS",1080 x 1920 pixels,64GB,5.5 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A09,"5 MP, f/2.2, 31mm (standard)",,https://onewaymobile.vn/iphone-6s-6s-plus/dien-thoai-apple-iphone-6s-plus-quoc-te-32gb-new-99-dp86.html,Điện thoại Apple iPhone 6s Plus - Quốc Tế - 32GB - New 99%,,,,"4,390,000 VNĐ",2 GB,"12 MP, f/2.2, 29mm (standard), 1/3"", 1.22µm, PDAF, OIS",1080 x 1920 pixels,32GB,5.5 inches,,,,,,,
