bluetooth,color,cpu,front_cam,gpu,link,name,os,pin,port,price,ram,rear_cam,resolution,rom,screensize,screentech,sim,size,status,tech,weight,wifi
,,"Apple M1 chip with 8‑core CPU, ‑core GPU, and 16‑core Neural Engine",,,https://mac24h.vn/openboxmacbook-air-m1-13-inch-2020-gray-apple-m1-8-core-cpu-8gb-512gb-ssd.html,Macbook Air M1 13 inch 2020,,,,25.990.000,8GB unified memory,,,,,,,,,,,
,,Intel Iris Plus Graphics,,,https://mac24h.vn/openbox-macbook-pro-13-inch-2020-quad-core-i5-2.0ghz-16gb-1000gb-mwp82-mwp52.html,Macbook Pro 13 inch 2020,,,,36.700.000,16GB 3733MHz LPDDR4X memory,,,,,,,,,,,
,,2.3GHz 8-core 9th-generation Intel Core i9 processor,,,https://mac24h.vn/openbox-macbook-pro-16-inch-2.3ghz-8-core-i9-1tb-ssd-radeon-pro-5500m-mvvk2-mvvm2.html,"【OPENBOX】 Macbook Pro 16 inch 2.3GHz 8-Core I9 1TB SSD Radeon Pro 5500M ( MVVK2 , MVVM2 )",,,,50.700.000,16GB 2666MHz DDR4 memory,,,,,,,,,,,
,,2.3GHz 8-core 9th-generation Intel Core i9 processor,,,https://mac24h.vn/new-99-macbook-pro-16-inch-2.3ghz-8-core-i9-1tb-ssd-radeon-pro-5500m-mvvk2-mvvm2.html,"【New 99%】 Macbook Pro 16 inch 2.3GHz 8-Core I9 1TB SSD Radeon Pro 5500M ( MVVK2 , MVVM2 )",,,,47.700.000,16GB 2666MHz DDR4 memory,,,,,,,,,,,
,,,,,https://mac24h.vn/mr962-macbook-pro-15-inch-2018-silver-6-core-i7-32gb-512gb-amd-pro-555x-4gb-new-99.html,Macbook Pro 15 inch 2018,,,,38.900.000,,,,,,,,,,,,
,,"Apple M1 chip with 8‑core CPU, 7‑core GPU, and 16‑core Neural Engine",,,https://mac24h.vn/openboxmacbook-air-m1-13-inch-2020-apple-m1-8-core-cpu-8gb-256gb-ssd-mgn63-mgn93-mgnd3.html,Macbook Air M1 13 inch 2020,,,,23.200.000,8GB unified memory,,,,,,,,,,,
,,"Apple M1 chip with 8-core CPU, 8-core GPU, and 16-core Neural Engine",,,https://mac24h.vn/openboxmacbook-pro-m1-13-inch-2020-apple-m1-8-core-cpu-8gb-256gb-ssd-myd82-myda2.html,Macbook Pro M1 13 inch 2020,,,,26.990.000,8GB unified memory,,,,,,,,,,,
,,,,,https://mac24h.vn/mr972-macbook-pro-15-inch-2018-6-core-i7-16gb-512gb-ssd-amd-pro-560x-4gb-new-99.html,Macbook Pro 15 inch 2018,,,,38.500.000,,,,,,,,,,,,
,,Intel Iris Plus Graphics,,,https://mac24h.vn/openbox-macbook-pro-13-inch-2020-quad-core-i5-2.0ghz-16gb-512gb-mwp42-mwp72.html,Macbook Pro 13 inch 2020,,,,34.500.000,16GB 3733MHz LPDDR4X memory,,,,,,,,,,,
,,2.6GHz 6-core 9th-generation Intel Core i7 processor,,,https://mac24h.vn/macbook-pro-16-inch-2.6ghz-6-core-i7-512gb-ssd-radeon-pro-5300m-mvvj2-mvvl2-openbox.html,"【OpenBox】Macbook Pro 16 inch 2.6GHz 6-Core I7 512GB SSD Radeon Pro 5300M ( MVVJ2 , MVVL2 )",,,,46.500.000,16GB 2666MHz DDR4 memory,,,,,,,,,,,
,,"2.4GHz 8‑core 9th‑generation Intel Core i9 processor, Turbo Boost up to 4.8GHz",,,https://mac24h.vn/sale-new-99-macbook-pro-16-inch-2.4ghz-8-core-i9-64gb-512gb-ssd-radeon-pro-5500m-8gb.html,【Sale New 99%】  Macbook Pro 16 inch 2.4GHz 8-Core I9 64GB  512GB SSD Radeon Pro 5500M 8GB,,,,72.900.000,AMD Radeon Pro 5500M with 8GB of GDDR6 memory,,,,,,,,,,,
,,"Intel Iris Plus Graphics , Retina display with True Tone",,,https://mac24h.vn/openboxmacbook-air-2020-13-inch-core-i3-8gb-256gb-mwtj2-mwtl2-mwtk2.html,Macbook Air 2020,,,,19.900.000,8GB 3733MHz LPDDR4X memory,,,,,,,,,,,
,,"Apple M1 chip with 8-core CPU, 8-core GPU, and 16-core Neural Engine",,,https://mac24h.vn/macbook-pro-m1-13-inch-2020-apple-m1-8-core-cpu-8gb-512gb-ssd-myd92-mydc2-openbox.html,Macbook Pro M1 13 inch 2020,,,,31.900.000,8GB unified memory,,,,,,,,,,,
,,"Apple M1 chip with 8-core CPU, 8-core GPU, and 16-core Neural Engine",,,https://mac24h.vn/new-99-macbook-pro-13-inch-2020-apple-m1-8-core-cpu-16gb-512gb-ssd.html,Macbook Pro 13 inch 2020,,,,38.900.000,16GB unified memory,,,,,,,,,,,
,,Intel Iris Plus Graphics & Retina display with True Tone,,,https://mac24h.vn/new-99-fullbox-macbook-air-2020-13-inch-core-i5-8gb-512gb-mvh52-gold.html,Macbook Air 2020,,,,23.500.000,8GB 3733MHz LPDDR4X memory,,,,,,,,,,,
,,2.3GHz 8-core 9th-generation Intel Core i9 processor,,,https://mac24h.vn/new-noboxmacbook-pro-16-inch-2.3ghz-8-core-i9-1tb-ssd-radeon-pro-5500m-mvvk2-mvvm2.html,"【New - NoBox】Macbook Pro 16 inch 2.3GHz 8-Core I9 1TB SSD Radeon Pro 5500M ( MVVM2 ,MVVK2 )",,,,50.700.000,16GB 2666MHz DDR4 memory,,,,,,,,,,,
,,,,,https://mac24h.vn/mr942-macbook-pro-15-inch-2018-6-core-i7-32gb-512gb-ssd-new-99.html,Macbook Pro 15 inch 2018,,,,38.700.000,,,,,,,,,,,,
,,2.6GHz 6-core 9th-generation Intel Core i7 processor,,,https://mac24h.vn/usedmacbook-pro-16-inch-2.6ghz-6-core-i7-512gb-ssd-radeon-pro-5300m-mvvj2-mvvl2.html,"【New 99% 】Macbook Pro 16 inch 2.6GHz 6-Core I7 512GB SSD Radeon Pro 5300M ( MVVJ2 ,MVVL2)",,,,43.800.000,16GB 2666MHz DDR4 memory,,,,,,,,,,,
,,,,,https://mac24h.vn/mr962-macbook-pro-15-inch-2018-256gb-sliver-99.html,Macbook Pro 15 inch 2018,,,,35.990.000,,,,,,,,,,,,
,,Intel Iris Plus Graphics,,,https://mac24h.vn/2nd-macbook-pro-13-inch-2020-quad-core-i5-2.0ghz-16gb-512gb-mwp42-mwp72.html,Macbook Pro 13 inch 2020,,,,31.800.000,16GB 3733MHz LPDDR4X memory,,,,,,,,,,,
,,"
	- Graphics: Integrated Intel Iris Graphics",,,https://mac24h.vn/macbook-pro-retina-2015-mjlq2-15inch-99.html,Macbook Pro Retina 15'' -2015,,,,17.700.000,"
	- RAM: 16 GB 1600MHz DDR3L",,,,,,,,,,,
,,,,,https://mac24h.vn/mr942-macbook-pro-15-inch-2018-6-core-i7-16gb-512gb-ssd-new-99.html,Macbook Pro 15 inch 2018,,,,36.800.000,,,,,,,,,,,,
